id,posted_date,posted_year,title,work_types,publication_classes,themes,product,center,source_byline,contributors,contributor_role,authors_roster_matched,roster_match_count,pdf,url
44931,2020-03-27,2020,"Are social-emotional learning competencies stable over time? Implications for practice, policy, and evaluation",Research brief,Report / brief,Measurement & scaling; Social-emotional learning; Student growth & accountability policies,,NWEA Research,"James Soland, Megan Kuhfeld, Emily Wolk, Sharon Bi",James Soland; Megan Kuhfeld; Emily Wolk; Sharon Bi,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2020/03/researchbrief-are-social-emotional-learning-competencies-stable-over-time-implications-for-practice-policy-and-evaluation-2019.pdf,https://www.nwea.org/research/publication/are-social-emotional-learning-competencies-stable-over-time-implications-for-practice-policy-and-evaluation/
44928,2020-03-27,2020,Validating the SEDA measures of district educational opportunities via a common assessment,Research brief,Report / brief,Equity; Growth modeling; Measurement & scaling,,NWEA Research,"Megan Kuhfeld, Thurston Domina, Paul Hanselman",Megan Kuhfeld; Thurston Domina; Paul Hanselman,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2020/03/researchbrief-the-seda-measures-of-district-educational-opportunities-via-a-common-assessment-2019.pdf,https://www.nwea.org/research/publication/validating-the-seda-measures-of-district-educational-opportunities-via-a-common-assessment-brief/
44925,2020-03-27,2020,Reconciling long-term education policy goals with short-term school accountability models,Research brief,Report / brief,Growth modeling; Seasonal learning patterns & summer loss; Student growth & accountability policies,,NWEA Research,,,author,,0,https://www.nwea.org/uploads/2020/03/researchbrief-csg-research-brief-reconciling-long-term-education-policy-goals-with-short-term-school-accountability-models-2019.pdf,https://www.nwea.org/research/publication/reconciling-long-term-education-policy-goals-with-short-term-school-accountability-models/
44922,2020-03-27,2020,Trends in children’s academic skills at school entry: 2010 –  2017,Research brief,Report / brief,Early learning; Equity,,NWEA Research,"Megan Kuhfeld, James Soland, Christine Pitts, Margaret Burchinal",Megan Kuhfeld; James Soland; Christine Pitts; Margaret Burchinal,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2020/03/researchbrief-trends-in-childrens-academic-skills-at-school-entry-2019.pdf,https://www.nwea.org/research/publication/trends-in-childrens-academic-skills-at-school-entry-2010-2017/
44919,2020-03-27,2020,What happens when test takers disengage? Understanding and addressing rapid guessing,Research brief,Report / brief,Measurement & scaling; School & test engagement,,NWEA Research,"Steven Wise, Megan Kuhfeld",Steven Wise; Megan Kuhfeld,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2020/03/researchbrief-what-happens-when-test-takers-disengage-understanding-and-addressing-rapid-guessing-2019.pdf,https://www.nwea.org/research/publication/what-happens-when-test-takers-disengage-understanding-and-addressing-rapid-guessing/
44917,2020-03-27,2020,Measuring the impact of test disengagement on estimates of educational effectiveness,Research brief,Report / brief,Measurement & scaling; School & test engagement; Student growth & accountability policies,,NWEA Research,"Megan Kuhfeld, James Soland",Megan Kuhfeld; James Soland,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2022/10/researchbrief-collaborative-for-student-growth-measuring-the-impact-of-test-disengagement-on-estimates-of-educational-effectiveness-2019.pdf,https://www.nwea.org/research/publication/measuring-the-impact-of-test-disengagement-on-estimates-of-educational-effectiveness/
44914,2020-03-27,2020,"When does inequality grow? School, summer, and achievement gaps",Research brief,Report / brief,Equity; Seasonal learning patterns & summer loss,,NWEA Research,"Megan Kuhfeld, Dennis Condron, Douglas Downey",Megan Kuhfeld; Dennis Condron; Douglas Downey,author,Megan Kuhfeld,1,https://www.nwea.org/uploads/2020/03/researchbrief-when-does-inequality-grow-school-years-summers-and-achievement-gaps-2019.pdf,https://www.nwea.org/research/publication/when-does-inequality-grow-school-summer-and-achievement-gaps/
44911,2020-03-27,2020,Can item response times provide insight into students’ motivation and self-efﬁcacy in math,Research brief,Report / brief,Math & STEM; School & test engagement; Social-emotional learning,,NWEA Research,James Soland,James Soland,author,,0,https://www.nwea.org/uploads/2020/03/researchbrief-can-item-response-times-provide-insight-into-students-motivation-and-self-ef%EF%AC%81cacy-in-math-2019.pdf,https://www.nwea.org/research/publication/can-item-response-times-provide-insight-into-students-motivation-and-self-ef%ef%ac%81cacy-in-math/
44910,2020-03-27,2020,The utility of adaptive testing in addressing the problem of unmotivated examinees,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/the-utility-of-adaptive-testing-in-addressing-the-problem-of-unmotivated-examinees/
44909,2020-03-27,2020,Response time as an indicator of test taker speed: assumptions meet reality,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/response-time-as-an-indicator-of-test-taker-speed-assumptions-meet-reality/
44908,2020-03-27,2020,Effort analysis: Individual score validation of achievement test data,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/effort-analysis-individual-score-validation-of-achievement-test-data/
44907,2020-03-27,2020,Modeling student test-taking motivation in the context of an adaptive achievement test,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,,,author,,0,,https://www.nwea.org/research/publication/modeling-student-test-taking-motivation-in-the-context-of-an-adaptive-achievement-test/
44906,2020-03-27,2020,A general approach to measuring test-taking effort on computer-based tests,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; Student growth & accountability policies,,NWEA Research,"Steven Wise, Lingyun Gao",Steven Wise; Lingyun Gao,author,,0,,https://www.nwea.org/research/publication/a-general-approach-to-measuring-test-taking-effort-on-computer-based-tests/
44905,2020-03-27,2020,Students improve even amid evaluation controversy,Journal article,Journal article,Student growth & accountability policies,,NWEA Research,,,author,,0,,https://www.nwea.org/research/publication/students-improve-even-amid-evaluation-controversy/
44904,2020-03-27,2020,Propensity score stratification using multilevel models to examine charter school achievement effects,Journal article,Journal article,Measurement & scaling; Student growth & accountability policies,,NWEA Research,"Beth Tarasawa, Yun Xiang",Beth Tarasawa; Yun Xiang,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/propensity-score-stratification-using-multilevel-models-to-examine-charter-school-achievement-effects/
44903,2020-03-27,2020,An investigation of examinee test-taking effort on a large-scale assessment,Journal article,Journal article,Measurement & scaling; School & test engagement; Student growth & accountability policies,,NWEA Research,"Steven Wise, J. Carl Setzer, Jill R. van den Heuvel, Guangming Ling",Steven Wise; J. Carl Setzer; Jill R. van den Heuvel; Guangming Ling,author,,0,,https://www.nwea.org/research/publication/an-investigation-of-examinee-test-taking-effort-on-a-large-scale-assessment/
44902,2020-03-27,2020,The effective use of student and school descriptive indicators of learning progress: From the conditional growth index to the learning productivity measurement system,Journal article,Journal article,Growth modeling; Measurement & scaling; Student growth & accountability policies,,NWEA Research,,,author,,0,,https://www.nwea.org/research/publication/the-effective-use-of-student-and-school-descriptive-indicators-of-learning-progress-from-the-conditional-growth-index-to-the-learning-productivity-measurement-system/
44901,2020-03-27,2020,Using test scores for teacher evaluation: Why caution is necessary,Journal article,Journal article,Empowering educators; Student growth & accountability policies,,NWEA Research,,,author,,0,,https://www.nwea.org/research/publication/using-test-scores-for-teacher-evaluation-why-caution-is-necessary/
44899,2020-03-27,2020,Relationships between poverty and school performance,Presentation,Conference presentation,Equity; High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,,https://www.nwea.org/research/publication/relationships-between-poverty-and-school-performance/
44893,2020-03-26,2020,Developing more meaningful definitions of college readiness,Journal article,Journal article,College & career readiness; Empowering educators,,NWEA Research,"John Cronin, Michael Dahlin",John Cronin; Michael Dahlin,author,,0,,https://www.nwea.org/research/publication/developing-more-meaningful-definitions-of-college-readiness/
44892,2020-03-26,2020,Increasing parental involvement of English language learner families: What the research says,Journal article,Journal article,Empowering educators; English Language Learners,,NWEA Research,"Beth Tarasawa, Jacqueline Waggoner",Beth Tarasawa; Jacqueline Waggoner,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/increasing-parental-involvement-of-english-language-learner-families-what-the-research-says/
44891,2020-03-26,2020,Is Moneyball the next big thing in education?,Journal article,Journal article,Empowering educators; Measurement & scaling,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/is-moneyball-the-next-big-thing-in-education/
44889,2020-03-26,2020,The phantom collapse of student achievement in New York,Journal article,Journal article,Measurement & scaling,,NWEA Research,"John Cronin, Nate Jensen",John Cronin; Nate Jensen,author,,0,,https://www.nwea.org/research/publication/the-phantom-collapse-of-student-achievement-in-new-york/
44885,2020-03-26,2020,Developing practitioner-scholars though university-school district research partnerships: Multiple perspectives on collaborative research,Journal article,Journal article,Empowering educators,,NWEA Research,"Beth Tarasawa, Nicole Ralson, Jacqueline Waggoner",Beth Tarasawa; Nicole Ralson; Jacqueline Waggoner,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/developing-practitioner-scholars-though-university-school-district-research-partnerships-multiple-perspectives-on-collaborative-research/
44884,2020-03-26,2020,Is teacher value added a matter of scale? The practical consequences of treating an ordinal scale as interval for estimation of teacher effects,Journal article,Journal article,Measurement & scaling; Student growth & accountability policies,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/is-teacher-value-added-a-matter-of-scale-the-practical-consequences-of-treating-an-ordinal-scale-as-interval-for-estimation-of-teacher-effects/
44881,2020-03-26,2020,The potential of adaptive assessment,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; Student growth & accountability policies,,NWEA Research,Edward Freeman,Edward Freeman,author,,0,,https://www.nwea.org/research/publication/the-potential-of-adaptive-assessment/
44880,2020-03-26,2020,Evaluating content alignment in computerized adaptive testing,Journal article,Journal article,Measurement & scaling,,NWEA Research,Norman Webb,Norman Webb,author,,0,,https://www.nwea.org/research/publication/evaluating-content-alignment-in-computerized-adaptive-testing/
44878,2020-03-26,2020,Concurrent validity of the independent reading level assessment framework and a state assessment,Journal article,Journal article,Empowering educators; Measurement & scaling; Reading & language arts,,NWEA Research,"Beth Tarasawa, Nicole Ralston, Jacqueline Waggoner, Amy Jackson",Beth Tarasawa; Nicole Ralston; Jacqueline Waggoner; Amy Jackson,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/concurrent-validity-of-the-independent-reading-level-assessment-framework-and-a-state-assessment/
44876,2020-03-26,2020,"Combining academic, noncognitive, and college knowledge measures to identify students not on track for college: A data-driven approach",Journal article,Journal article,College & career readiness; Empowering educators,,NWEA Research,James Soland,James Soland,author,,0,http://www.rpajournal.com/dev/wp-content/uploads/2017/07/A1.pdf,https://www.nwea.org/research/publication/combining-academic-noncognitive-and-college-knowledge-measures-to-identify-students-not-on-track-for-college-a-data-driven-approach/
44873,2020-03-26,2020,Learning styles: Considerations for technology enhanced item design: Learning styles,Journal article,Journal article,Empowering educators; Innovations in reporting & assessment,,NWEA Research,"Deborah Adkins, Meg Guerreiro",Deborah Adkins; Meg Guerreiro,author,,0,,https://www.nwea.org/research/publication/learning-styles-considerations-for-technology-enhanced-item-design-learning-styles/
44872,2020-03-26,2020,"Rapid‐guessing behavior: Its identification, interpretation, and implications",Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/rapid%e2%80%90guessing-behavior-its-identification-interpretation-and-implications/
44871,2020-03-26,2020,The emerging science of test-taking disengagement,Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/the-emerging-science-of-test-taking-disengagement/
44868,2020-03-26,2020,Making teacher goal setting more powerful,Journal article,Journal article,Empowering educators; High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,,https://www.nwea.org/research/publication/making-teacher-goal-setting-more-powerful/
44867,2020-03-26,2020,Moving from data to making a difference,Journal article,Journal article,Empowering educators; High school; High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,,https://www.nwea.org/research/publication/moving-from-data-to-making-a-difference/
44866,2020-03-26,2020,An information-based approach to identifying rapid-guessing thresholds,Journal article,Journal article,Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/an-information-based-approach-to-identifying-rapid-guessing-thresholds/
44864,2020-03-26,2020,The (non)impact of differential test taker engagement on aggregated scores,Journal article,Journal article,Measurement & scaling; School & test engagement,,NWEA Research,"Steven Wise, James Soland, Yuanchao Bo",Steven Wise; James Soland; Yuanchao Bo,author,,0,,https://www.nwea.org/research/publication/the-nonimpact-of-differential-test-taker-engagement-on-aggregated-scores/
44863,2020-03-26,2020,Identifying disengaged survey responses: New evidence using response time metadata,Journal article,Journal article,Measurement & scaling; School & test engagement,,NWEA Research,"James Soland, Steven Wise, Lingyun Gao",James Soland; Steven Wise; Lingyun Gao,author,,0,,https://www.nwea.org/research/publication/identifying-disengaged-survey-responses-new-evidence-using-response-time-metadata/
44860,2020-03-26,2020,"The effects of effort monitoring with proctor notification on test-taking engagement, test performance, and validity",Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,"Steven Wise, Megan Kuhfeld, James Soland",Steven Wise; Megan Kuhfeld; James Soland,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/the-effects-of-effort-monitoring-with-proctor-notification-on-test-taking-engagement-test-performance-and-validity/
44859,2020-03-26,2020,A path to completion? The impacts of statewide articulation agreements on enrollment and attainment,White paper,Report / brief,College & career readiness,,NWEA Research,Greg King,Greg King,author,,0,,https://www.nwea.org/research/publication/a-path-to-completion-the-impacts-of-statewide-articulation-agreements-on-enrollment-and-attainment/
44858,2020-03-26,2020,Seven successful strategies for literate assessment,Journal article,Journal article,Empowering educators; High-growth schools & practices,,NWEA Research,"Beth Tarasawa, Amelia Wenk Gotwals, Cara Jackson",Beth Tarasawa; Amelia Gotwals; Cara Jackson,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/seven-successful-strategies-for-literate-assessment/
44855,2020-03-26,2020,Finding root causes effectively: A powerful way to improve schools,White paper,Report / brief,High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,,https://www.nwea.org/research/publication/finding-root-causes-effectively-a-powerful-way-to-improve-schools/
44857,2020-03-26,2020,"Controlling construct-irrelevant factors through computer-based testing: Disengagement, anxiety, & cheating",Journal article,Journal article,Innovations in reporting & assessment; Measurement & scaling; School & test engagement,,NWEA Research,Steven Wise,Steven Wise,author,,0,,https://www.nwea.org/research/publication/controlling-construct-irrelevant-factors-through-computer-based-testing-disengagement-anxiety-cheating/
44854,2020-03-26,2020,Are test and academic disengagement related? Implications for measurement and practice,Journal article,Journal article,High school; School & test engagement; Social-emotional learning,,NWEA Research,"Emily Wolk, Sharon Bi, Tran Keys",Emily Wolk; Sharon Bi; Tran Keys,author,,0,,https://www.nwea.org/research/publication/are-test-and-academic-disengagement-related-implications-for-measurement-and-practice/
44853,2020-03-26,2020,Predicting time to reclassification for English learners: A joint modeling approach,Journal article,Journal article,English Language Learners; Measurement & scaling,,NWEA Research,"Tyler Matta, James Soland",Tyler H. Matta; James Soland,author,Tyler H. Matta,1,,https://www.nwea.org/research/publication/predicting-time-to-reclassification-for-english-learners-a-joint-modeling-approach/
44852,2020-03-26,2020,The achievement gap or the engagement gap? Investigating the sensitivity of gaps estimates to test motivation,Journal article,Journal article,Equity; School & test engagement; Student growth & accountability policies,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/the-achievement-gap-or-the-engagement-gap-investigating-the-sensitivity-of-gaps-estimates-to-test-motivation/
44851,2020-03-26,2020,Are achievement gap estimates biased by differential student test effort? Putting an important policy metric to the test.,Journal article,Journal article,Equity; School & test engagement,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/are-achievement-gap-estimates-biased-by-differential-student-test-effort-putting-an-important-policy-metric-to-the-test/
44850,2020-03-26,2020,The influence of rapidly guessed item responses on teacher value-added estimates: Implications for policy and practice,Journal article,Journal article,School & test engagement; Student growth & accountability policies,,NWEA Research,Andrew Rice,Andrew Rice,author,,0,,https://www.nwea.org/research/publication/the-influence-of-rapidly-guessed-item-responses-on-teacher-value-added-estimates-implications-for-policy-and-practice/
44849,2020-03-26,2020,The development of racial/ethnic and socioeconomic achievement gaps during the school years,Journal article,Journal article,Equity; Growth modeling,,NWEA Research,"Megan Kuhfeld, Elizabeth Gershoff, Katherine Paschall",Megan Kuhfeld; Elizabeth Gershoff; Katherine Paschall,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/the-development-of-racial-ethnic-and-socioeconomic-achievement-gaps-during-the-school-years/
44844,2020-03-26,2020,Evaluating the relationships between poverty and school performance,White paper,Report / brief,Equity; High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,https://www.nwea.org/uploads/2020/03/NWEA_Hegedus_evaluating-the-relationships-between-poverty-and-school-performance_whitepaper.pdf,https://www.nwea.org/research/publication/evaluating-the-relationships-between-poverty-and-school-performance-whitepaper/
44848,2020-03-26,2020,Summer credit recovery impact on newcomer English Learners,Journal article,Journal article,College & career readiness; English Language Learners,,NWEA Research,Angela Johnson,Angela Johnson,author,,0,,https://www.nwea.org/research/publication/summer-credit-recovery-impact-on-newcomer-english-learners/
44847,2020-03-26,2020,"Modeling academic achievement and self-efficacy as joint developmental processes: Evidence for education, counseling, and policy",Journal article,Journal article,Growth modeling; Social-emotional learning; Student growth & accountability policies,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/modeling-academic-achievement-and-self-efficacy-as-joint-developmental-processes-evidence-for-education-counseling-and-policy/
44843,2020-03-26,2020,The impact of English Learner reclassification on high school reading and academic progress,Journal article,Journal article,English Language Learners; High-growth schools & practices; Reading & language arts,,NWEA Research,Angela Johnson,Angela Johnson,author,,0,,https://www.nwea.org/research/publication/the-impact-of-english-learner-reclassification-on-high-school-reading-and-academic-progress/
44842,2020-03-26,2020,Do high flyers maintain their altitude? Performance trends of top students,White paper,Report / brief,Equity; High-growth schools & practices,,NWEA Research,"Yun Xiang, Michael Dahlin, John Cronin, Robert Theaker, Sarah Durant",Yun Xiang; Michael Dahlin; John Cronin; Robert Theaker; Sarah Durant,author,,0,,https://www.nwea.org/research/publication/do-high-flyers-maintain-their-altitude-performance-trends-of-top-students/
44841,2020-03-26,2020,Advancing educational quality in Rwanda: Improving teachers’ literacy pedagogy and print environments,Journal article,Journal article,Early learning; Empowering educators; Reading & language arts,,NWEA Research,"Angela Johnson, Catherine Galloway, Elliot Friedlander, Claude Goldenberg",Angela Johnson; Catherine Galloway; Elliot Friedlander; Claude Goldenberg,author,,0,,https://www.nwea.org/research/publication/advancing-educational-quality-in-rwanda-improving-teachers-literacy-pedagogy-and-print-environments/
44840,2020-03-26,2020,A level playing field: College readiness standards,White paper,Report / brief,College & career readiness; Equity,,NWEA Research,"Michael Dahlin, Beth Tarasawa",Michael Dahlin; Beth Tarasawa,author,Beth Tarasawa,1,https://www.nwea.org/uploads/A-Level-Playing-Field.pdf,https://www.nwea.org/research/publication/a-level-playing-field-college-readiness-standards-whitepaper/
44839,2020-03-26,2020,The prevalence of parent-teacher interaction in developing countries and its effect on student outcomes,Journal article,Journal article,Empowering educators; High-growth schools & practices,,NWEA Research,"Guirong Li, Millie Lin, Chengfang Liu, Angela Johnson, Yanyan Li, Prashant Loyalka",Guirong Li; Millie Lin; Chengfang Liu; Angela Johnson; Yanyan Li; Prashant Loyalka,author,,0,,https://www.nwea.org/research/publication/the-prevalence-of-parent-teacher-interaction-in-developing-countries-and-its-effect-on-student-outcomes/
44838,2020-03-26,2020,A posterior predictive model checking method assuming posterior normality for item response theory,Journal article,Journal article,Growth modeling,,NWEA Research,Megan Kuhfeld,Megan Kuhfeld,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/a-posterior-predictive-model-checking-method-assuming-posterior-normality-for-item-response-theory/
44835,2020-03-26,2020,"Examining the state-trait composition of social-emotional learning constructs: Implications for practice, policy, and evaluation",Journal article,Journal article,Measurement & scaling; Social-emotional learning; Student growth & accountability policies,,NWEA Research,"James Soland, Megan Kuhfeld, Emily Wolk, Sharon Bi",James Soland; Megan Kuhfeld; Emily Wolk; Sharon Bi,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/examining-the-state-trait-composition-of-social-emotional-learning-constructs-implications-for-practice-policy-and-evaluation/
44832,2020-03-26,2020,Using assessment metadata to quantify the impact of test disengagement on estimates of educational effectiveness,Journal article,Journal article,Measurement & scaling; School & test engagement; Student growth & accountability policies,,NWEA Research,"Megan Kuhfeld, James Soland",Megan Kuhfeld; James Soland,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/using-assessment-metadata-to-quantify-the-impact-of-test-disengagement-on-estimates-of-educational-effectiveness/
44831,2020-03-26,2020,The changing landscape of assessment and accommodation policies,Journal article,Journal article,Accessibility; Equity; Student growth & accountability policies,,NWEA Research,Elizabeth Barker,Elizabeth Barker,author,,0,https://ace-ed.org/wp-content/uploads/2019/08/August-2019-optimized.pdf,https://www.nwea.org/research/publication/the-changing-landscape-of-assessment-and-accommodation-policies/
44830,2020-03-26,2020,Validating the SEDA measures of district educational opportunities via a common assessment,Journal article,Journal article,Equity; Growth modeling; Measurement & scaling,,NWEA Research,"Megan Kuhfeld, Thurston Domina, Paul Hanselman",Megan Kuhfeld; Thurston Domina; Paul Hanselman,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/validating-the-seda-measures-of-district-educational-opportunities-via-a-common-assessment/
44828,2020-03-26,2020,A matter of time: variations in high school course-taking by years-as-EL subgroup,Journal article,Journal article,English Language Learners; Equity,,NWEA Research,Angela Johnson,Angela Johnson,author,,0,,https://www.nwea.org/research/publication/a-matter-of-time-variations-in-high-school-course-taking-by-years-as-el-subgroup/
44827,2020-03-26,2020,"Rethinking summer slide: The more you gain, the more you lose",Journal article,Journal article,Equity; Seasonal learning patterns & summer loss,,NWEA Research,Megan Kuhfeld,Megan Kuhfeld,author,Megan Kuhfeld,1,,https://www.nwea.org/research/publication/rethinking-summer-slide-the-more-you-gain-the-more-you-lose/
44826,2020-03-26,2020,Three measures of test adaptation based on optimal test information,Journal article,Journal article,Measurement & scaling,,NWEA Research,,,author,,0,,https://www.nwea.org/research/publication/three-measures-of-test-adaptation-based-on-optimal-test-information/
44825,2020-03-26,2020,Identifying naturally occurring direct assessments of social-emotional competencies: The promise and limitations of survey and assessment disengagement metadata,Journal article,Journal article,Innovations in reporting & assessment; School & test engagement; Social-emotional learning,,NWEA Research,"James Soland, Gema Zamarro, Albert Cheng, Collin Hitt",James Soland; Gema Zamarro; Albert Cheng; Collin Hitt,author,,0,,https://www.nwea.org/research/publication/identifying-naturally-occurring-direct-assessments-of-social-emotional-competencies-the-promise-and-limitations-of-survey-and-assessment-disengagement-metadata/
44824,2020-03-26,2020,Can item response times provide insight into students’ motivation and self-efficacy in math? An initial application of test metadata to understand students’ social emotional needs,Journal article,Journal article,Math & STEM; School & test engagement; Social-emotional learning,,NWEA Research,James Soland,James Soland,author,,0,,https://www.nwea.org/research/publication/can-item-response-times-provide-insight-into-students-motivation-and-self%e2%80%90efficacy-in-math-an-initial-application-of-test-metadata-to-understand-students-social-emotional-needs/
44817,2020-03-26,2020,Evaluating the relationships between poverty and school performance,Data visualization,Blog / web,Equity; High-growth schools & practices,,NWEA Research,Andrew Hegedus,Andrew Hegedus,author,Andrew Hegedus,1,,https://www.nwea.org/research/publication/evaluating-the-relationships-between-poverty-and-school-performance/
44820,2020-03-26,2020,Positionality in teaching: Implications for advancing social justice,Journal article,Journal article,Equity,,NWEA Research,"Angelica Paz Ortiz, Beth Tarasawa, Jack Straton, Noelle Al-Mustaifry, Anmarie Trimble",Angelica Paz Ortiz; Beth Tarasawa; Jack Straton; Noelle Al-Mustaifry; Anmarie Trimble,author,Beth Tarasawa,1,,https://www.nwea.org/research/publication/positionality-in-teaching-implications-for-advancing-social-justice/
